age,income,loan_amount,education,marital_status,employment_status,credit_score,income_2,default
49,92083.49225171542,34807.42589031071,HighSchool,Married,Self-Employed,612.712041423293,87922.83417361067,0
37,31865.492202196307,-6526.681402332271,HighSchool,Married,Salaried,678.2668502583052,35417.233791977305,0
39,193412.12082974456,32787.81389591154,Graduate,Married,Salaried,659.1658772998206,187664.24880302246,0
46,50275.51885048863,26454.38781729982,Graduate,Married,Self-Employed,665.1255854674037,51625.51219728998,0
28,6748.892859051263,-4334.801271709375,Graduate,Single,Salaried,640.3936264691929,462.0711016324585,1
43,56377.997225537765,4036.4470460005336,HighSchool,Married,Salaried,672.7586518262717,57406.269418851545,1
41,19659.834845980513,-2737.2871516283385,Graduate,Married,Self-Employed,641.5697065748146,17747.21551525643,1
44,57970.24320124432,7414.128969024176,PostGradute,Married,Salaried,678.1689771704795,60422.5401139535,0
42,3609.245253477216,16572.695851250977,Graduate,Single,Salaried,688.6514115625449,5674.615766977017,0
64,9611.409522956075,12163.04144261544,Graduate,Married,Salaried,730.337016831908,5053.335230259865,0
33,96805.95255090651,19925.887366198418,Graduate,married,Self-Employed,624.265037852702,93359.71470113372,0
34,12885.427165339244,-10713.18767483484,PostGradute,Married,Salaried,649.444068408723,16333.736109334344,0
33,90712.8706056416,3663.0442794130868,Graduate,Married,,589.0509294551916,83645.40672996867,1
34,16374.956968937366,-20993.69312067196,Graduate,Married,Self-Employed,741.3130708519546,16200.21908109523,1
33,51484.43838751174,8526.202821946219,HighSchool,Divorced,Salaried,551.225602139808,42227.16858339125,1
51,59233.11842148194,20972.502359983853,HighSchool,Divorced,Salaried,734.1434694265905,59016.622173561234,1
54,35939.12406442747,15986.096206656908,Graduate,Single,Salaried,654.673479114557,33860.84929307585,0
34,18214.527509449104,4935.791490063346,HighSchool,Married,Self-Employed,670.9213965243323,21874.23309712429,0
31,11953.76300823429,5553.619708660586,PostGradute,Single,Unemployed,641.7165453135175,13960.408887209473,0
44,1687.630960528036,-6571.279728945547,HighSchool,Married,Self-Employed,651.5550329056646,-432.61655718944485,0
34,18116.430595060465,10281.012111279475,PostGradute,Single,Salaried,679.4042299872251,12978.764623554744,0
46,52944.987304611,32739.96931056469,HighSchool,Divorced,Self-Employed,568.1676269089371,44915.737102752035,0
42,139277.4722954687,48823.57415626743,HighSchool,Single,Salaried,617.3936881453048,129776.48868345148,0
24,102476.46330481996,39290.129618581595,PostGradute,Married,Self-Employed,607.7471358095671,101788.12365350775,0
55,72635.5512373689,34886.85199950174,HighSchool,Married,Self-Employed,672.3702391767908,60222.43690698055,0
57,77664.06717068507,16141.394907243961,HighSchool,Single,Salaried,650.2183099201926,68602.23992395616,0
33,54678.98419608366,28931.045307076452,HighSchool,Divorced,Salaried,680.9047920214404,56240.032119564676,0
36,15074.64066486351,32857.63507682456,Graduate,Divorced,Self-Employed,658.2387502090678,20965.669980377414,0
42,118862.75460975453,43051.709620592206,HighSchool,Married,Self-Employed,702.9294417907998,108003.82346314818,0
43,55544.210871003444,19006.834051443824,Graduate,Married,Salaried,612.9862854495623,47532.95496354543,1
46,41099.12439431902,8754.887270703382,Graduate,Single,Salaried,652.9077889925119,46079.96937246258,0
60,5882.309894213233,4340.661401642723,Graduate,Married,Self-Employed,705.4681707001257,4970.2223016656635,0
38,29624.886169196856,9300.467839903416,Graduate,Single,Salaried,695.4663024010337,23670.929965101233,0
32,30842.49124014978,15308.52350921979,Graduate,Married,Salaried,576.0177721774957,34523.45612508539,1
26,99962.65959284821,21403.104076816642,HighSchool,Divorced,Salaried,598.944460550764,97481.9305962258,0
26,39554.344949288214,19383.134902206868,Graduate,Single,Salaried,645.9104530647608,41259.89783500032,1
39,23934.102822378925,21144.49742422759,HighSchool,Divorced,Self-Employed,638.2581663629362,18525.19977246158,1
57,188180.85801761693,51835.708952024375,Graduate,Single,,646.7286635724042,180645.9418221326,1
34,5867.189981337925,12354.124953708519,HighSchool,Divorced,Self-Employed,689.8095150125923,11805.261286886827,0
42,27456.534932566752,3134.0289005023524,PostGradute,Single,Salaried,664.4691502501036,29287.679989179505,0
39,2146.6629153440704,8438.564402318772,HighSchool,Married,Self-Employed,667.3845451509615,6638.679361342312,0
51,67335.24748315729,,HighSchool,Single,Salaried,683.5306784301713,70984.19785881393,0
65,125098.5015581939,28725.770667370725,Graduate,Divorced,Salaried,703.708710257278,120981.92507906097,0
34,16427.79574570097,6854.971191493495,Graduate,Married,Unemployed,497.1993919267526,12780.801321503426,1
35,97716.86477564147,22253.074734610796,HighSchool,Single,Salaried,630.6686775880974,97216.57730451916,1
50,17280.973395914967,,Graduate,Married,,605.851610637015,10888.397971616097,0
46,120826.98923069854,15873.904032662382,Graduate,Married,Salaried,673.7658067947426,113674.04229977507,0
58,70113.44458060847,17612.09084858781,PostGradute,Married,Self-Employed,626.8948022207672,69548.16849722384,1
45,81713.88835882193,-3512.4332385842044,Graduate,Divorced,Salaried,653.7930808457561,61541.29949443275,0
36,908.5323207082231,10986.25772196389,HighSchool,Married,Salaried,692.6071538201254,2125.4225314051487,0
45,164586.24862181986,85758.17179767543,HighSchool,Single,Salaried,619.850703061092,157855.0665503679,0
51,64853.952608234154,9689.064078779196,PostGradute,Single,Unemployed,668.1407836356109,55931.580370011055,0
48,18174.268069886148,-8263.37829307885,Graduate,Married,Self-Employed,727.6913911580214,18894.85762513841,0
45,88420.11858024538,19623.452558098936,HighSchool,Married,Unemployed,691.580772993579,84948.85515751339,0
50,16530.953880365956,1631.182261111977,HighSchool,Single,Self-Employed,570.7111321660011,15874.265088265862,0
51,103081.58987072083,44649.56730433137,Graduate,Single,Unemployed,635.4126649361949,103874.679395994,0
61,5971.867124054711,-772.4189022817577,HighSchool,Married,Salaried,667.7908167638498,10067.820550437986,0
46,,,HighSchool,married,Salaried,677.6391928110964,,0
38,38902.418548362766,12195.646864242488,HighSchool,Single,Self-Employed,637.3825480856377,31836.18997473031,0
41,5075.866076325477,-2008.6776225332358,HighSchool,Married,Self-Employed,618.0105554505234,4735.366096590625,0
52,13846.59174441507,13206.360262956769,HighSchool,Married,Self-Employed,653.3881467424484,19076.435855723816,1
31,624.080423751401,-6913.155782888653,Graduate,Married,Salaried,595.6557648052528,-480.43270584263405,0
43,31627.8188330141,27584.84851803614,HighSchool,Single,Salaried,704.9867133022259,37817.73798843125,0
36,17924.20474185972,-12595.536934891772,HighSchool,Married,Unemployed,743.4340486974083,20373.961536774244,1
40,45609.6425207786,30225.243988568498,HighSchool,Divorced,Self-Employed,669.7346984225062,51876.9632092009,1
52,17636.835997261835,369.7962842293755,HighSchool,Single,Salaried,638.3780723235443,11418.333082474786,1
41,17827.969781233704,17071.47794897764,HighSchool,Married,Self-Employed,697.0450499956823,16163.283599048485,0
40,67971.56114135131,12521.29508661975,HighSchool,Single,Unemployed,688.5964612179337,64272.32796924348,0
26,2467.014661997768,12256.793537095147,Graduate,Single,Salaried,636.2229626947288,5374.530461073896,1
47,116598.11810955894,18171.63687493456,HighSchool,Married,Unemployed,647.6078215325123,107075.22429466843,1
79,95616.37658070381,10325.401654964415,HighSchool,Married,Unemployed,619.5232830435951,82797.52255148622,1
61,55101.6089756706,31759.501725365008,HighSchool,Single,Unemployed,658.2342412467985,54237.51706177936,0
36,44974.332003817006,10867.824868092552,Graduate,Married,Unemployed,664.9454570022624,40893.249164025816,0
42,111421.44452215279,20498.75635255034,PostGradute,Married,Self-Employed,610.9933672864652,103496.8870870443,0
42,10248.61880419944,14073.125832136899,HighSchool,Married,Salaried,596.2661829186052,6272.143287183149,0
55,4113.088016205121,-9220.29709243142,PostGradute,Married,Salaried,583.6992293982967,4526.877404648576,0
39,13689.627001715946,11470.640279500234,HighSchool,Single,Salaried,670.8267331306022,7620.858006859431,0
42,79134.5117931367,30438.501189003222,Graduate,Divorced,Salaried,649.4258715189947,74206.80746830639,0
46,1764.2771747663253,-1085.896033250814,HighSchool,Married,Salaried,645.8212926572586,-2467.5015919111015,0
41,43710.296960978354,11966.894764317687,Graduate,Married,Salaried,673.2262961172166,38478.89504299724,0
35,269494.40544300416,22753.469367349222,Graduate,Divorced,Salaried,604.9519012155812,257788.73609471874,1
41,96791.68719178844,2533.203969024986,HighSchool,Single,Salaried,596.4873632414403,95209.15214271299,1
50,36849.278600440884,26949.199220921033,Graduate,Single,Unemployed,662.0540959484429,33476.29003722663,0
29,3287.8116076265756,9982.989153932973,Graduate,Married,Salaried,563.5660520209722,7962.572994772932,0
41,89003.45771633697,14077.655919712528,HighSchool,Married,Self-Employed,637.0507734532888,79689.71687583457,1
32,45687.012877185276,11272.819839397054,HighSchool,Divorced,Self-Employed,773.322318628894,35803.169208324405,0
51,,,HighSchool,married,Salaried,582.5731268573738,,0
24,,,Graduate,Single,Unemployed,628.5128820034638,,0
34,120190.38653921694,56874.888674066126,Graduate,Married,Self-Employed,543.8553598155116,107616.40104167469,0
43,55312.10553440256,10846.652352720428,HighSchool,Married,Salaried,638.3135970888928,62652.269847163654,0
55,88388.51597612024,28483.05329102063,Graduate,Single,Salaried,748.3268214132655,76217.9862393321,0
39,105589.51853774708,39463.21441617601,PostGradute,Married,Salaried,673.34587183952,104997.18712784428,0
34,42405.01685324601,35543.078716795266,Graduate,Married,Salaried,619.3110345439512,40159.12176504733,0
58,36433.158815578936,-5545.9577834093725,Graduate,Married,Salaried,759.0705322635549,35734.503209389535,0
25,28143.452104728716,19680.642971091915,Graduate,Single,Self-Employed,562.8823695240795,22207.630935939957,0
18,19059.111005669158,-1520.5354065255083,HighSchool,Single,Unemployed,672.6971579878509,19733.41907985912,0
44,28510.73449415669,6969.578868942991,HighSchool,Single,Self-Employed,653.2456393546469,22515.604994095364,0
34,74334.3962333363,215.58619254635414,Graduate,Divorced,Salaried,637.6487659544791,75231.50733181172,0
29,46055.545390855514,585.4486368529697,HighSchool,Single,Salaried,690.3545736864422,48780.33551058391,0
47,111524.0552814668,26773.009035203177,PostGradute,Divorced,Salaried,590.9010295862349,105273.54283306385,0
42,29293.6261960972,-3014.663921362392,HighSchool,Married,Salaried,665.6311316936165,27482.124359520945,0
34,46708.681438264444,18008.6008725844,HighSchool,Married,Salaried,659.2829161382258,46536.86686348539,0
27,49889.622984546324,20682.005641088304,PostGradute,Married,Unemployed,606.4493668443143,49303.18897560794,0
48,44787.30653297564,7275.983175775795,Graduate,Married,Salaried,747.4997790208658,47668.67307199494,0
46,60639.540627648894,23411.683959846185,HighSchool,Married,Unemployed,640.908136831918,62586.79322231794,0
39,13553.275985830638,-7443.895640242705,Graduate,Married,Salaried,643.0674813902646,12731.407533143527,0
58,35909.2798451207,8770.775711099206,Graduate,Married,,598.6161412352129,31727.693428089937,0
29,5503.289673916542,19735.5323028711,Graduate,Married,Self-Employed,641.8329774441809,9286.224129528096,0
24,24266.936874952982,-2253.631927441633,HighSchool,Married,Self-Employed,766.7377303409493,22272.16128676816,0
33,33439.03043343766,,Graduate,Single,Salaried,637.3644070014208,32335.798623198403,0
39,52809.871545964415,8585.35827780267,PostGradute,Married,Unemployed,675.9350971506822,52820.95908792165,1
42,150320.50656159714,69425.45386531918,HighSchool,married,Unemployed,697.5273865996757,147682.26609389408,0
37,45895.98621665501,22172.54398135854,PostGradute,Single,Self-Employed,640.9298844429952,44905.42761536369,0
43,68049.6413178296,34491.23173871802,PostGradute,Single,Self-Employed,629.52048488581,61711.169522568685,0
27,35287.924442783864,3134.514788122093,Graduate,Single,Self-Employed,673.6131940613086,42508.57993996692,0
54,50270.31123587008,9713.099490800778,Graduate,Married,Salaried,637.93708155578,55408.50473179363,1
39,3678.678924806502,1033.4626917098167,HighSchool,Single,Self-Employed,633.4077463606868,-1595.2718076963165,0
51,14677.736194256955,9577.38915388344,HighSchool,Married,Unemployed,696.9944947129732,9384.99149992227,0
43,22459.338035474524,13174.18920861374,Graduate,Single,Salaried,646.5288456543475,17406.303724405425,0
44,31979.690828360435,6132.243190249856,PostGradute,Single,Salaried,710.661991913237,34623.460745516466,0
45,2336.1742001170605,7186.2274338477155,Graduate,Married,Salaried,645.4036655878439,11395.081448728708,0
44,7542.54552689986,19944.880852312534,Graduate,Single,Self-Employed,584.1402220823654,4634.051914698783,0
46,16204.462705167058,6051.6513900840555,HighSchool,married,Salaried,478.7102323583174,16240.58135948657,1
53,177949.94496157955,52946.687102357806,HighSchool,Single,Salaried,558.0925776573655,165289.41841217095,0
41,20124.502432205598,-10460.218224570592,HighSchool,Married,Salaried,566.7019766867869,27619.241135010103,0
47,32892.96513143755,-11562.19485286417,HighSchool,Single,Self-Employed,663.3268965413948,35372.45858424809,0
39,10913.87752228215,5339.777320080615,Graduate,Single,Salaried,601.4333653392931,6245.005826648744,0
54,47180.536256995794,7754.2253879516165,HighSchool,married,Self-Employed,551.2934311967921,34309.80388938424,0
33,16472.671395570604,1457.5058546630844,Graduate,Divorced,Salaried,643.4547155762531,20836.973114599907,0
58,11596.13492746251,3832.839692103722,HighSchool,Single,Self-Employed,595.9085966434573,8153.904150017248,0
39,36342.70946622103,10190.261751906612,Graduate,Married,,673.1549568961983,38739.2348389646,0
25,276.0505968654886,11354.225130346242,Graduate,Married,Salaried,671.9134323633415,1730.6997512742867,1
49,384.6776135200151,951.0311029384491,HighSchool,Single,Salaried,677.204314109159,-8806.036430776247,0
33,12363.41184337153,-4281.587651852319,HighSchool,Single,Unemployed,522.0859736352946,7711.357592167813,0
48,1870.6282919097914,10485.253960761058,HighSchool,Divorced,Salaried,652.2704563189941,6.37344088390978,0
33,5715.900958138312,-1230.7767182784307,PostGradute,married,Salaried,643.929879996597,2051.155963974756,0
35,20689.532170251543,12068.050903748099,HighSchool,married,Unemployed,588.9177860111103,20235.896986165888,0
21,81122.53047128231,29473.62945567785,Graduate,Married,,543.1284618731775,79073.31117847479,0
35,42437.28712956564,10649.126914855224,PostGradute,Married,Self-Employed,644.5657539431287,49262.222460622754,0
58,35940.45504940313,6648.220849498874,Graduate,Single,Salaried,703.2058026878102,36504.49968131531,0
24,17370.812851832372,2902.401563465833,HighSchool,Single,Salaried,520.9121198712363,23957.77753784013,1
47,134231.6171793108,32620.423698974977,PostGradute,Single,Salaried,608.3739563548002,125135.95239263878,0
47,25293.151328733416,3495.944677505861,HighSchool,Married,Self-Employed,656.5767556493081,29854.56082986512,0
44,4556.050505828779,-17163.615083807214,HighSchool,Married,Self-Employed,706.2459997096815,2422.257528087696,0
30,47994.6988104977,13520.476326865864,PostGradute,Divorced,Unemployed,634.3814242909341,41009.8798625947,0
39,6042.797243533146,8679.467739493062,Graduate,Divorced,Salaried,746.5501474015392,944.2735903003113,0
39,21173.03887116328,-562.806299575996,HighSchool,Divorced,Self-Employed,560.2346730359891,6904.6106348877765,0
28,35404.1014859873,6626.672661011878,HighSchool,married,Salaried,549.1531039180526,37904.30952638873,0
55,103662.05011494583,49137.73710764515,HighSchool,Single,Salaried,700.8857524861844,92027.97242749848,0
48,34016.14623279765,-1086.147684269832,Graduate,Married,Self-Employed,532.5187873986615,39356.065094226346,0
37,60576.52560462551,6173.665431754089,HighSchool,Married,Salaried,673.0766168150325,56676.596812791526,0
40,246800.7870989055,48724.083096279166,PostGradute,Single,Self-Employed,635.2733780753094,226686.4240032864,0
42,7048.758295799078,-1638.5409587908234,PostGradute,married,Self-Employed,604.949969878,1107.6695658067465,1
19,16060.669152345083,-2302.244339118619,PostGradute,Divorced,,628.6666395765565,16210.81040629948,1
37,25091.318241823745,3739.0784059333982,HighSchool,Single,Self-Employed,585.5464053185281,14436.964967013137,1
33,27394.2092760732,10174.676211378637,Graduate,Single,Unemployed,634.0832972291862,28974.223847041354,0
29,26468.24387031414,6908.536306344411,PostGradute,Married,Self-Employed,650.8709667177429,17563.17023650118,0
37,119087.36913559573,26436.257109669295,PostGradute,Married,Salaried,629.1889011776932,109438.11901949332,0
57,62593.88080847127,41228.310723818446,HighSchool,Divorced,Salaried,620.7531858909365,60457.78844492216,0
46,46812.58338158763,16720.55849218372,HighSchool,Single,Self-Employed,662.7068497520274,46810.00766337424,0
34,18507.749491469942,9617.229513027489,HighSchool,Single,Self-Employed,732.9785897897415,21570.96099820113,0
45,86804.04969388556,32211.05421868094,Graduate,Single,Self-Employed,636.6898299008802,75931.11714162584,0
